Sunnic Tech & Merch Inc,2006-05-22
Bank of China Ltd,2006-05-23
Cascade Minerals Inc,2006-05-23
Pharco SA,2006-05-23
Pierrel SpA,2006-05-23
Schmack Biogas AG,2006-05-23
Stylife Corp,2006-05-23
Vonage Holdings Corp,2006-05-23
Avarae Global Coins PLC,2006-05-24
Columbus Gold Corp,2006-05-24
First Finance Co,2006-05-24
IGM Ltd,2006-05-24
MasterCard Inc,2006-05-24
Prosperity Minerals Hldngs Ltd,2006-05-24
Tear Corp,2006-05-24
Thai Beverage PCL,2006-05-24
Yume No Machi Souzou Iinkai Co,2006-05-24
Aura Energy Ltd,2006-05-25
Close AllBlue Fund Limited,2006-05-25
GENIVAR Inc,2006-05-25
Monto Minerals Ltd,2006-05-25
Mueller Water Products Inc,2006-05-25
Platina Resources Ltd,2006-05-25
Rayong Refinery PCL,2006-05-25
Unity Infraprojects Ltd,2006-05-25
China CAMC Engineering Co Ltd,2006-05-25
Microbio Co Ltd,2006-05-25
Cape Diamonds,2006-05-26
Ciref Ltd,2006-05-26
Eaton Vance Credit,2006-05-26
Gallant Venture Ltd,2006-05-26
Gluskin Sheff & Associates Inc,2006-05-26
Pacific Shipping Trust,2006-05-26
Post Savings Bank,2006-05-27
Bravura Solutions Ltd,2006-05-29
Dragon Capital Corp,2006-05-29
Eaglestar Ventures Inc,2006-05-29
Keyware Solutions Inc,2006-05-29
Trafford Resources Ltd,2006-05-29
CGF Resource 2006 FT LP,2006-05-30
DCB Capital Inc,2006-05-30
Deccan Aviation Ltd,2006-05-30
Evadix Group,2006-05-30
Kobe Bussan Co Ltd,2006-05-30
Oesterreichische Post AG,2006-05-30
Atlantic 1,2006-05-31
Advance Energy Ltd,2006-05-31
Enervest FTS LP 2006,2006-05-31
Essentially Group Ltd,2006-05-31
Fisco Ltd,2006-05-31
GP Investments Ltd,2006-05-31
Long Reserve Life Resource Fd,2006-05-31
Magma Metals Ltd,2006-05-31
PowerFilm Inc,2006-05-31
Shenzhen Coship Electn Co Ltd,2006-05-31
Trio Finance Ltd,2006-05-31
Mediacom Maroc Snc,2006-05-31
Antichi Pellettieri SpA,2006-06-01
Bolzoni SpA,2006-06-01
CTC Media Inc,2006-06-01
Curalogic AS,2006-06-01
Datasul SA,2006-06-01
L'attrait Co Ltd,2006-06-01
Oriental Century Ltd,2006-06-01
Pharma Foods International Co,2006-06-01
Swedol AB,2006-06-01
Town Sports Int Holdings Inc,2006-06-01
Wotif.com Holdings Ltd,2006-06-01
YOC AG,2006-06-01
Yunnan Salt&Chem Ind Co Ltd,2006-06-01
PROACTIS Holdings PLC,2006-06-01
Alphatec Holdings Inc,2006-06-02
Datong Coal Industry Co Ltd,2006-06-02
Icon Resources Ltd,2006-06-02
Inspired Gaming Group PLC,2006-06-02
Luna Innovations Inc,2006-06-02
Rey Resources Ltd,2006-06-02
HD Partners Acquisition Corp,2006-06-04
Affinity Media Intl Corp,2006-06-05
Arthur Gurholt A/S,2006-06-05
Austin Exploration Ltd,2006-06-05
Corsie Group,2006-06-05
Freework Co Ltd,2006-06-05
Ithaca Energy Inc,2006-06-05
Macau Property,2006-06-05
Nippon Hotel Fund Investment,2006-06-05
Tokuden Co Ltd,2006-06-05
Winbox Intl(Hldgs)Ltd,2006-06-05
Advantaged Pfd Share Trust,2006-06-06
Babcock & Brown Residential,2006-06-06
Copper Range Ltd,2006-06-06
Le Noble Age SA,2006-06-06
LoopNet Inc,2006-06-06
Panaegis Gold Mines Ltd,2006-06-06
Silver Eagle Mines Inc,2006-06-06
Armada Bilgisayar,2006-06-07
CNB Technology Inc,2006-06-07
Capitol Health Ltd,2006-06-07
Cedip Infrared Systems,2006-06-07
Insplanet AB,2006-06-07
J-REP Co Ltd,2006-06-07
Living Corp Inc,2006-06-07
Pathway Mining 2006 FT LP,2006-06-07
Sfinks Polska SA,2006-06-07
AP Alternative Assets LP,2006-06-08
BCGold Corp,2006-06-08
Beauty Kadan Co Ltd,2006-06-08
CDG Co Ltd,2006-06-08
Galaxy SemiConductor Hldgs Ltd,2006-06-08
OKWave,2006-06-08
Sedgman Ltd,2006-06-08
Summit Resources Ltd,2006-06-08
Teranet Income Fund,2006-06-08
Prime Focus Ltd,2006-06-08
Atect Corp,2006-06-09
Citiseconline.com Inc,2006-06-09
Dongwoo Co Ltd,2006-06-09
Growthgen Equity Inc,2006-06-09
Inspec Inc,2006-06-09
Microlink Solutions Bhd,2006-06-09
modulat inc,2006-06-09
Pamapol SA,2006-06-09
Cartier Saada SA,2006-06-09
Gen de Alquiler de Maquinaria,2006-06-11
ASTMAX Co Ltd,2006-06-12
Bank of China Ltd,2006-06-12
Eurofilms SA,2006-06-12
Japan Third Party Co Ltd,2006-06-12
Mispol SA,2006-06-12
OLK Co Ltd,2006-06-12
Tekcore Co Ltd,2006-06-12
Touchdown Capital Inc,2006-06-12
Transwarranty Finance Ltd,2006-06-12
Vietnam Hldg Ast Mgmt Ltd,2006-06-12
Worthington Nicholls Ltd,2006-06-12
Adways Co Ltd,2006-06-12
Verigy Ltd,2006-06-12
Amita Corp,2006-06-13
Ausenco Ltd,2006-06-13
DWS Advanced Bus Solutions Ltd,2006-06-13
Dawson Creek Capital Corp,2006-06-13
JLMD Ecologic Group SA,2006-06-13
Point-I Co Ltd,2006-06-13
TC Interconnect Holdings Ltd,2006-06-13
Verasun Energy Corp,2006-06-13
Banyan Tree Holdings Ltd,2006-06-14
Golfsmith Intl Hldg Inc,2006-06-14
Houston Wire & Cable Co,2006-06-14
Impax Energy Svcs Income Tr,2006-06-14
NIC Autotech Inc,2006-06-14
Realco,2006-06-14
Re-plus Residential Invest,2006-06-14
Rimbunan Sawit Bhd,2006-06-14
Secuavail Inc,2006-06-14
Tianshan Goldfields Ltd,2006-06-14
Volcano Corp,2006-06-14
Aeroports de Paris SA,2006-06-15
Al Baraka Islamic Bank BSC,2006-06-15
Jilin Qifeng Chemical Fiber Co,2006-06-15
Canadian Small Cap 2006,2006-06-15
Dillistone Group Plc,2006-06-15
First Nat Fin Inc Fnd,2006-06-15
GEONG International Ltd,2006-06-15
Gold Co Ltd,2006-06-15
Kaori Heat Treatment Co Ltd,2006-06-15
KOCREF REIT 8,2006-06-15
Newera Uranium Ltd,2006-06-15
Allcargo Global Logistics Ltd,2006-06-15
Synchronoss Technologies Inc,2006-06-15
Yanlord Land Group Ltd,2006-06-15
Big Bank Big Oil Split Corp,2006-06-16
Financial Payment Systems Ltd,2006-06-16
Human & Technology Co Ltd,2006-06-16
Lutronic Corp,2006-06-16
Bankier.pl SA,2006-06-19
diversiGlobal Divid Value Fund,2006-06-19
Japan Excellent Inc,2006-06-19
On*Media,2006-06-19
Pan Entertainment Co Ltd,2006-06-19
Something Holdings Co Ltd,2006-06-19
Avid Holdings,2006-06-20
Bridgewell,2006-06-20
ClinPhone Group Ltd,2006-06-20
Cyberpass Inc,2006-06-20
Douja Promotion Group Addoha,2006-06-20
InfoBank Corp,2006-06-20
Precious Metals and Mining Tr,2006-06-20
Retail Food Group Ltd,2006-06-20
Tecnicas Reunidas SA,2006-06-20
ARC Capital Holdings Ltd,2006-06-21
BioXell SpA,2006-06-21
May Gurney Integrated Svcs Ltd,2006-06-21
OCZ Technology Group Inc,2006-06-21
Techwell Inc,2006-06-21
VarioSecure Networks Inc,2006-06-21
Aquila SA,2006-06-22
Demag Cranes AG,2006-06-22
Gladiator Resources Ltd,2006-06-22
"Home BancShares Inc,Conway,AR",2006-06-22
Media Plex Inc,2006-06-22
10tacle studios AG,2006-06-22
Systems Xcellence Inc,2006-06-22
Weborama,2006-06-22
Augen LP 2006,2006-06-23
Burckhardt Compression AG,2006-06-23
CNR Capital Corp,2006-06-23
Dymatic Chemicals Inc,2006-06-23
Infoserve Group Ltd,2006-06-23
Medicrea SA,2006-06-23
Tang Eng Iron Works Co Ltd,2006-06-23
Viking Capital Ltd,2006-06-23
Highland Credit Strategies,2006-06-23
Gino Rossi SA,2006-06-26
Heliocentris Fuel Cells AG,2006-06-26
Heliocentris GmbH,2006-06-26
IBF 1 Corp,2006-06-26
JHM Consolidation Berhad,2006-06-26
Life Stage Co Ltd,2006-06-26
Norkom Technologies Ltd,2006-06-26
Royalco Resources Ltd,2006-06-26
Sydney Roads Group,2006-06-26
Tricom Inc,2006-06-26
Yeou Yih Steel Company Limited,2006-06-26
CyberStep Inc,2006-06-27
First Trust Tax-Advantaged,2006-06-27
Heurtey Petrochem SA,2006-06-27
J Crew Group Inc,2006-06-27
Lorus Therapeutics Inc,2006-06-27
Methaq RE Invest Co PSC,2006-06-27
Nanotex Corp,2006-06-27
Nanette Real Estate Group NV,2006-06-27
Nuveen Global Government,2006-06-27
OncoMethylome Sciences SA,2006-06-27
Omniture Inc,2006-06-27
PGT Inc,2006-06-27
Parrot SA,2006-06-27
Puricore,2006-06-27
Replidyne Inc,2006-06-27
Royal Utilities Income Fund,2006-06-27
Tennessee Commerce Bancorp Inc,2006-06-27
Bilad Capital,2006-06-27
Aventine Renewable Energy Hldg,2006-06-28
Cork Exploration Inc,2006-06-28
Elstar Oils SA,2006-06-28
GMarket Inc,2006-06-28
Intl Games System Co Ltd,2006-06-28
Kloeckner & Co SE,2006-06-28
Mulligan Capital Corp,2006-06-28
Shimao Property Holdings Ltd,2006-06-28
Transelectrica SA,2006-06-28
APA Financial Services Ltd,2006-06-29
Ability Group ASA,2006-06-29
Chrysalis Capital III Corp,2006-06-29
LeGuide.com SA,2006-06-29
Ober SAS,2006-06-29
Petrominerales Ltd,2006-06-29
TOMEI Consolidated Bhd,2006-06-29
Ability Group ASA,2006-06-30
China Biodiesel,2006-06-30
African Consolidated Resources,2006-06-30
El Wifack Leasing SA,2006-06-30
Evertz Technologies Ltd,2006-06-30
NICE Total Cash Management,2006-06-30
Petrojarl ASA,2006-06-30
Shenzhen Deren Electronic Co,2006-06-30
Split REIT Opportunity Trust,2006-06-30
Wirtek A/S,2006-06-30
BCT Technology Berhad,2006-07-03
Bauer AG,2006-07-03
Citel PLC,2006-07-03
Clavis Pharma ASA,2006-07-03
Emakina SA,2006-07-03
Goldplat Plc,2006-07-03
Greatland Gold PLC,2006-07-03
Nufcor Uranium Ltd,2006-07-03
Protonex Technology Corp,2006-07-03
Power Up Co Ltd,2006-07-03
ProwebCE SA,2006-07-03
Advanced Analog Technology Inc,2006-07-04
Eleckra Mines Ltd,2006-07-04
Fortune Sun (China) Hldgs Ltd,2006-07-04
Hengdian Grp DMEGC Magnetics,2006-07-04
Nationwide Accident Repair,2006-07-04
Tasty PLC,2006-07-04
Tokyo Tatemono RE Sales,2006-07-04
Eros International plc,2006-07-04
Biofrontera AG,2006-07-05
Frasers Centrepoint Trust,2006-07-05
Holux Technology Inc,2006-07-05
Piaggio & Co SpA,2006-07-05
RedBet Holding AB,2006-07-05
Poly Real Estate Group Co Ltd,2006-07-05
TrollTech ASA,2006-07-05
Wellcall Holdings Berhad,2006-07-05
Bit-isle Inc,2006-07-06
Gentro Co Ltd,2006-07-06
Sinosteel Anhui Tianyuan Tech,2006-07-06
Bank Bukopin Tbk PT,2006-07-07
Celestial Energy Inc,2006-07-07
Futura Medical PLC,2006-07-07
NetBooster SA,2006-07-07
Shanghai Welltech Auto Co Ltd,2006-07-07
Silver Ridge Holdings Bhd,2006-07-07
Southern Cross Healthcare,2006-07-07
Standard Life PLC,2006-07-07
TLI Inc,2006-07-07
ThromboGenics NV,2006-07-07
Voyageurs du Monde SA,2006-07-07
Greentown China Holdings Ltd,2006-07-07
Ascent Solar Technologies Inc,2006-07-10
Catalyst Metals Ltd,2006-07-10
eXtended Computing Envi Co Ltd,2006-07-10
Hembly International Hldgs Ltd,2006-07-10
Alam Maritim Resources Bhd,2006-07-10
living-e AG,2006-07-10
Medifocus Inc,2006-07-10
Mutiny Gold Ltd,2006-07-10
Pixel Interactive Media Ltd,2006-07-10
De Roucks Geomatics SA,2006-07-10
Allied World Assur Co Hldgs,2006-07-11
Cobar Cnsld Resources Ltd,2006-07-11
Frontken Corp Bhd,2006-07-11
Intersport Polska SA,2006-07-11
Israel Growth Partners,2006-07-11
Kunming Horti-Expo Garden Co,2006-07-11
Valsoia SpA,2006-07-11
Vivotek Inc,2006-07-11
Centrebet International Ltd,2006-07-12
Cowen Group Inc,2006-07-12
eCard SA,2006-07-12
MGI France SA,2006-07-12
Nikanor PLC,2006-07-12
Piscines Groupe GA,2006-07-12
Target Resources PLC,2006-07-12
Viceroy Acquisition Corp,2006-07-12
Arden Partners PLC,2006-07-13
Bolsas y Mercados Espanoles,2006-07-13
aleo solar AG,2006-07-13
Daqin Railway Co Ltd,2006-07-13
OAO Rosneft,2006-07-13
"Summit State Bank,CA",2006-07-13
Valero GP Holdings LLC,2006-07-13
Cambridge Industrial Trust,2006-07-14
Cold Creek Capital Inc,2006-07-14
Gosford Quarry Holdings Ltd,2006-07-14
Frankland River Olive Co Ltd,2006-07-14
Kawasaki & Co Ltd,2006-07-14
Tinci Holdings Ltd,2006-07-15
Guangdong No.2 Hydropower,2006-07-17
Riofisa SA,2006-07-17
Shannon Resources Ltd,2006-07-17
Total Bangun Persada Tbk PT,2006-07-17
BNP Resources Inc,2006-07-18
Energy Infrastructure,2006-07-18
Geotel Corp,2006-07-18
ISS Consulting Soln Bhd,2006-07-18
Qumak,2006-07-18
Smartrac,2006-07-18
CDL Hospitality REIT,2006-07-19
Centrex Metals Ltd,2006-07-19
CMA Global Hedge PCC Ltd,2006-07-19
Initiatives & Developpements,2006-07-19
Kee Tai Star REIT,2006-07-19
Mineral Resources Ltd,2006-07-19
Rialto Energy Ltd,2006-07-19
ValueCommerce Co Ltd,2006-07-19
WIN Energy Corp,2006-07-19
Atlas Pipeline Holdings LP,2006-07-20
Cleveland Biolabs Inc,2006-07-20
Adelaide Managed Funds Ast,2006-07-20
Inwest Consulting SA,2006-07-20
Millennium India Acquisition,2006-07-20
Pelorus Property Group Ltd,2006-07-20
Pixman Capital Inc,2006-07-20
Zhejiang Jiangshan Chem Co Ltd,2006-07-20
Cue Capital Corp,2006-07-21
GSDO,2006-07-21
Hongrun Constr Grp Co Ltd,2006-07-21
Korea Pacific No 01 Ship Inves,2006-07-21
Korea Pacific No 02 Ship Inves,2006-07-21
Korea Pacific No 3 Ship Invest,2006-07-21
Korea Pacific No 4 Ship Invest,2006-07-21
MMX Mineracao e Metalicos SA,2006-07-21
OVB Holding AG,2006-07-21
Scangroup Ltd,2006-07-21
Sylvania Resources Ltd,2006-07-21
Action SA,2006-07-24
Guangdong YGsoft Inc,2006-07-24
LC TEK Co Ltd,2006-07-24
Nuveen Global Value,2006-07-24
Abyara Planejamento Imobiliari,2006-07-25
Alpine Global Dynamic,2006-07-25
CRM Company Group SA,2006-07-25
Chart Industries Inc,2006-07-25
Favelle Favco Bhd,2006-07-25
Proservia SA,2006-07-25
"Timmins Gold Property,Ontario",2006-07-25
Truck-One Co Ltd,2006-07-25
WNS(Holdings)Ltd,2006-07-25
Western Uranium Ltd,2006-07-25
Zhejiang Huafon Spandex Co Ltd,2006-07-25
Beijing DHC Digital Tech Co,2006-07-26
ACP Mezzanine Ltd,2006-07-26
Nippon Accommodations Fund Inc,2006-07-26
Tanzania Portland Cement,2006-07-26
Apex Capital Corp,2006-07-27
BJ Ruitai High-Temp Mats&Tech,2006-07-27
Crystal River Capital Inc,2006-07-27
Durham Capital Corp,2006-07-27
Emeco Holdings Ltd,2006-07-27
Geomet Inc,2006-07-27
ITN Nanovation AG,2006-07-27
JIN Co Ltd,2006-07-27
Tesfran SA,2006-07-27
Associated Bus Company PLC,2006-07-28
CUE Energy Limited,2006-07-28
Fairfax Capital Inc,2006-07-28
Infomart Corp,2006-07-28
Napo Pharmaceuticals Inc,2006-07-28
Belon,2006-07-29
Al-'Aqar KPJ REIT,2006-07-31
E-Supportlink Ltd,2006-07-31
Ferrowest Ltd,2006-07-31
Imperial Innovations Group PLC,2006-07-31
Ironbark Gold Ltd,2006-07-31
LabTech Systems Ltd,2006-07-31
Silvermex Resources Ltd,2006-07-31
Arkimedica SpA,2006-08-01
49 North 2006 Resource FT LP,2006-08-01
Heritage Underwriting Agency,2006-08-01
JumpTV Inc,2006-08-01
LTT Capital Corp,2006-08-01
Security Capital Assurance Ltd,2006-08-01
TAC Capital Corp,2006-08-01
Varyag Resources AB,2006-08-01
West High Yield(WHY)Resources,2006-08-01
Altair Ventures Inc,2006-08-02
Emaar The Economic City SJSC,2006-08-02
Khan Resources Inc,2006-08-02
1PM PLC,2006-08-02
Bic Camera Inc,2006-08-02
Buckeye GP Holdings LP,2006-08-03
Lab Intl Inc-Canadian LAB,2006-08-03
Osiris Therapeutics Inc,2006-08-03
Redstone Resources Ltd,2006-08-03
RiverCity Motorway Group,2006-08-03
Astarta-Kyiv TOV,2006-08-04
CareCapital Group PLC,2006-08-04
Constantine Metal Resources,2006-08-04
Copernican World Financial Inf,2006-08-04
Famur SA,2006-08-04
GCH Capital Partners Inc,2006-08-04
PSM Inc,2006-08-04
Tech Mahindra Ltd,2006-08-05
Coretrack Ltd,2006-08-07
Ekarat Engineering PCL,2006-08-07
GMR Infrastructure Ltd,2006-08-07
Gomez Consulting Co Ltd,2006-08-07
Gulf Navigation Holding PJSC,2006-08-07
Aircastle Ltd,2006-08-07
Qimonda AG,2006-08-08
ReneSola Ltd,2006-08-08
TechnoDex Bhd,2006-08-08
Thor Mining PLC,2006-08-08
Air China Ltd,2006-08-08
DGS Int'l (Thai) PCL,2006-08-09
Happy Creek Minerals Ltd,2006-08-09
Walton Advanced Engineering,2006-08-09
Deep Industries Ltd,2006-08-10
Demcap Investments Inc,2006-08-10
eZuz Japan KK,2006-08-10
Evercore Partners Inc,2006-08-10
Gulf Resources Ltd,2006-08-10
Interferie SA,2006-08-10
Medical Care Service Co Inc,2006-08-10
Platmin Ltd,2006-08-10
Australian Solomons Gold Pty,2006-08-11
BlackWatch Energy Services,2006-08-11
North Re Opportunities Fund,2006-08-11
Probability,2006-08-11
PNS,2006-08-11
Best of the Best Plc,2006-08-14
Carnegie Minerals PLC,2006-08-14
ALC Press Inc,2006-08-15
Energetix Group,2006-08-15
InnerWorkings Inc,2006-08-15
WesternOne Equity Income Fund,2006-08-15
Creststreet 2006 II LP,2006-08-16
Drive Products Income Fund,2006-08-16
Industrial Growth Fund,2006-08-16
Velosi Ltd,2006-08-16
Green Dragon Gas Ltd,2006-08-17
AGS Energy2006-2 LP,2006-08-17
Yonge Street Capital Corp,2006-08-17
Allomak Ltd,2006-08-18
Hyperion SA,2006-08-18
MID REIT Inc,2006-08-18
Netage Group Inc,2006-08-18
Synear Food Holdings Ltd,2006-08-18
Zhejiang Jingxing Paper Jt Stk,2006-08-18
Hi Sharp Electronics Inc,2006-08-21
Sibacadembank OJSC,2006-08-21
Sanichi Technology Berhad,2006-08-22
Aurelian Oil & Gas PLC,2006-08-22
One 2 One SA,2006-08-22
Silverwing Energy Inc,2006-08-22
Enoteca Co Ltd,2006-08-23
Jiangxi Black Cat Carbon Black,2006-08-23
Nexstar Energy Ltd,2006-08-23
Deepwell Energy Services Trust,2006-08-24
Marathon Acquisition Corp,2006-08-24
Arasor International Ltd,2006-08-25
BluGlass Ltd,2006-08-25
Orvis Corp,2006-08-25
Pure Energy Resources Ltd,2006-08-25
Prince Catering & Mgt,2006-08-25
Red Sea Housing Services Co,2006-08-25
Sentry Select Total Strategy,2006-08-25
Blue Square Real Estate,2006-08-26
CCT Capital Ltd,2006-08-28
First Trust/Aberdeen Emerging,2006-08-28
Gawler Resources Ltd,2006-08-28
Kew Industries Ltd,2006-08-28
Shanxi Lu'an Envrmtl Ener Dvlp,2006-08-28
Coziron Resources Ltd,2006-08-29
Merc Intl Minerals Inc,2006-08-29
NewWest Gold Corp,2006-08-29
Voltamp Transformers Ltd,2006-08-29
Energy Services Acquisition,2006-08-30
Hi Ho Silver Resources Inc,2006-08-30
Kent Exploration Inc,2006-08-30
Medicago Inc,2006-08-30
Nihonwasou Holdings Inc,2006-08-30
Rubicon Software Group PLC,2006-08-30
Dalian Zhangzidao Fishery Grp,2006-08-30
Rich Asia Steel PCL,2006-08-31
Redcliffe Exploration Ltd,2006-08-31
Sanei Architecture Planning,2006-08-31
Win Hanverky Holdings Ltd,2006-08-31
Chromex Mining PLC,2006-09-01
First Metals Inc,2006-09-01
Lifesciences Capital Corp,2006-09-01
Mariner Pipeline Income Fund,2006-09-01
Northern Mining Ltd,2006-09-01
Biocare Solutions PLC,2006-09-04
Uranium King Ltd,2006-09-04
Alphax Food System Co Ltd,2006-09-05
Aquabella Group PLC,2006-09-05
Mixi Inc,2006-09-05
GMO Ltd,2006-09-05
Kyowa Medical Corp,2006-09-05
Melker Schorling AB,2006-09-05
American Creek Resources Ltd,2006-09-06
Interspace Co Ltd,2006-09-06
Media Kobo Inc,2006-09-06
New Oriental Educ & Tech Grp,2006-09-06
Zhonghe Co Ltd,2006-09-06
China Printing & Dyeing Hldg,2006-09-07
China Biofoods Ltd,2006-09-07
NCE Diversified FT 06 LP,2006-09-07
Northern Freegold Resources,2006-09-07
Petrowest Energy Svcs Tr,2006-09-07
Scan Associates Bhd,2006-09-07
Sudbury Capital Corp,2006-09-07
Xiring SA,2006-09-07
Hyundai EP Co Ltd,2006-09-07
Alpha Microelectronics Corp,2006-09-08
Badaro No 3 Ship Inv Co,2006-09-08
Contrel Technology Co Ltd,2006-09-08
Dairy Equity Ltd,2006-09-08
Forth Corp PCL,2006-09-08
Jiangsu Hongbao Hardware,2006-09-08
Jiin Ming Industry Co Ltd,2006-09-08
Socit Essoukna SA,2006-09-08
Newfound NV,2006-09-09
ABC Mining Ventures Inc,2006-09-11
Inst of Applied Medicine Inc,2006-09-11
Kenmore European Industrial,2006-09-11
MDS Technology Co Ltd,2006-09-11
Shandong Demian Inc Co,2006-09-11
Sterling Biofuels Intl Ltd,2006-09-11
Unima 2000,2006-09-11
Challenger Diversified Ppty,2006-09-12
Hollingport Venture Inc,2006-09-12
HOV Services Ltd,2006-09-12
JAC Japan Co Ltd,2006-09-12
Miyano Machinery Inc,2006-09-12
Pepper Food Service Co Ltd,2006-09-12
Pisces Capital Corp,2006-09-12
Action Constr Equip Ltd,2006-09-13
Bangkok Metro PCL,2006-09-13
Beijing North Star Co Ltd,2006-09-13
Richa Knits Ltd,2006-09-13
Atlanta Ltd,2006-09-14
Biovitrum AB,2006-09-14
Distrisoft Maroc SA,2006-09-14
Eromanga Uranium Ltd,2006-09-14
FranconoRheinMain AG,2006-09-14
Furuya Metal Co Ltd,2006-09-14
Hsin Yung Chien Co Ltd,2006-09-14
Prometheus Energy Co,2006-09-14
China Merchants Bank Co Ltd,2006-09-15
Hyperconception Corp,2006-09-15
Mantra Resources Ltd,2006-09-15
Minemakers Ltd,2006-09-15
Multiplex Acumen Prime Ppty,2006-09-15
Qwest Energy 2006 II FL LP,2006-09-15
Rubirosa Ltd,2006-09-15
Shield Mining Ltd,2006-09-15
Value Added Tech Co Ltd,2006-09-15
Venture Minerals Ltd,2006-09-15
Qingdao Mesnac Co Ltd,2006-09-15
Jasmine Telecom Systems PCL,2006-09-18
Meadow Bay Capital Corp,2006-09-18
Pan Hong Property Group Ltd,2006-09-18
Sipchem,2006-09-18
Daiwa Computer Co Ltd,2006-09-19
Hiland Holdings GP LP,2006-09-19
Invista Real Estate Investment,2006-09-19
Jutal Offshore Oil Svcs Ltd,2006-09-19
Nippon Commercial Investment,2006-09-19
Pacific Alliance Asia,2006-09-19
Rizhao Port Co Ltd,2006-09-19
Samjung Pulp Co Ltd,2006-09-19
Chimimport JSC,2006-09-20
Home Diagnostics Inc,2006-09-20
Jiangsu Dongyuan Electrical,2006-09-20
Kayne Anderson Energy Dvlp Co,2006-09-20
Riverbed Technology Inc,2006-09-20
Silver Net Equities Corp,2006-09-20
Star Mica Co Ltd,2006-09-20
Willowstar Capital Inc,2006-09-20
Yonghyun Base Materials Co Ltd,2006-09-20
Warner Chilcott Holdings Co,2006-09-20
AB SA,2006-09-21
CommVault Systems Inc,2006-09-21
DivX Inc,2006-09-21
Fiem Industries Ltd,2006-09-21
Medial Saude SA,2006-09-21
Network Data Holdings PLC,2006-09-21
Nomura Real Estate Holdings,2006-09-21
Porter Bancorp Inc,2006-09-21
PEPR,2006-09-21
Syria Gulf Bank,2006-09-21
BDI BioEnergy International AG,2006-09-22
China BlueChemical Ltd,2006-09-22
Highland Resources Inc,2006-09-22
Beijing Jingkelong Co Ltd,2006-09-22
Mousset & Cie,2006-09-22
Pangea DiamondFields PLC,2006-09-22
Weststar Resources Corp,2006-09-22
Austevoll Seafood ASA,2006-09-25
BCM Resources Corp,2006-09-25
Gwalior Chemical Inds Ltd,2006-09-25
Hedger Capital Inc,2006-09-25
Mindray Med Intl Ltd,2006-09-25
Rubicon Japan Trust,2006-09-25
UraniumSA Ltd,2006-09-25
Black Diamond Income Fund,2006-09-26
BlackRock Real Asset Equity Tr,2006-09-26
EV Energy Partners LP,2006-09-26
Gaoxin Zhangtong Co Ltd,2006-09-26
Cnlight Co Ltd,2006-09-26
Marine Farms ASA,2006-09-26
Reservoir Capital Corp,2006-09-26
Tajac Capital Inc,2006-09-26
Universal Infrastructure Corp,2006-09-26
Aer Lingus Group PLC,2006-09-27
BancTec Japan Inc,2006-09-27
CBRE Realty Finance Inc,2006-09-27
ICF International Inc,2006-09-27
MRF 2006 II Resource LP,2006-09-27
Morgan Stanley China A Share,2006-09-27
PetroNeft Resources PLC,2006-09-27
Shui On Land Ltd,2006-09-27
Balkans Gold Ltd,2006-09-28
Bare Escentuals Inc,2006-09-28
Blackham Resources Ltd,2006-09-28
Canada Dominion Resources 2006,2006-09-28
CropEnergies AG,2006-09-28
